DIA,HORA,Conversion Kg/Mj,Gas Planta (Mj),Vapor Elaboracion (Kg),Vapor Cocina (Kg),Vapor Envasado (Kg),Vapor Servicio (Kg),ET Elaboracion (Mj),ET Envasado (Mj),ET Servicios (Mj),Tot_Vapor_L3_L4,VAPOR DE LINEA 1 Y 2 KG,VAPOR DE LINEA 4 KG,Vapor_L5 (KG),Tot_Vapor_CIP_Bodega,Vapor L3
2022-07-07 00:00:00,01:00:01,3.735981575,30200.8905,2073.28,1790,5727.23,283.28,7745.735881,21396.82576,1058.328861,4861.75,466,1762.89,399.48,283.28,3098.86
2022-07-07 00:00:00,02:00:00,3.451721601,63421.1388,7220.99,6700,10631.79,520.99,24924.84716,36697.9792,1798.312437,8851.09,974,2987.53,806.7,520.99,5863.56
2022-07-07 00:00:00,03:00:00,3.565518124,85795.67208,8802.21,7960,14418.19,842.21,31384.43929,51408.31777,3002.91502,11780.19,1426,4496.67,1212,842.21,7283.52
2022-07-07 00:00:00,04:00:00,3.331805036,114043.2551,14215.38,13160,18957.91,1055.38,47362.87467,63164.06001,3516.320399,15761.41,1632,6277.22,1564.5,1055.38,9484.19
2022-07-07 00:00:00,05:00:00,3.229091861,133097.5479,15830.45,14580,24137.36,1250.45,51117.97725,77941.75271,4037.817917,20367.41,1826,7813.98,1943.95,1250.45,12553.43
2022-07-07 00:00:00,06:00:00,3.109685324,159218.905,20776.07,19330,28978.83,1446.07,64607.03997,90115.04235,4496.822656,24804.84,1974,9111.98,2199.99,1446.07,15692.86
2022-07-07 00:00:00,07:00:00,3.182510322,183367.8747,22627.04,20960,33323.29,1667.04,72010.78835,106051.7144,5305.372006,28540.22,2283,10528.42,2500.07,1667.04,18011.8
2022-07-07 00:00:00,08:00:00,3.090706034,209393.603,26635.17,24290,38769.1,2345.17,82321.48062,119823.8913,7248.231069,33497.19,2476,12374.08,2795.91,2345.17,21123.11
2022-07-07 00:00:00,09:00:00,3.065220126,234798.6203,29914.5,27320,44091.9,2594.5,91694.52745,135151.3793,7952.713616,38405.22,2630,14038.52,3056.68,2594.5,24366.7
2022-07-07 00:00:00,10:00:00,3.093098249,251384.1058,30210.3,27360,48211.99,2850.3,93443.42603,149124.4219,8816.257939,42145.19,2735,15605.13,3331.8,2850.3,26540.06
2022-07-07 00:00:00,11:00:00,3.056925206,276691.2266,34518.85,31460,52935.22,3058.85,105521.5426,161819.0083,9350.675667,46414.56,2918,17220.39,3602.66,3058.85,29194.17
2022-07-07 00:00:00,12:00:00,3.034933368,299630.686,37568.56,34330,57920.15,3238.56,114018.0763,175783.7959,9828.813807,50928.94,3131,18956.19,3860.21,3238.56,31972.75
2022-07-07 00:00:00,13:00:00,3.014392317,328541.3316,42462.03,39010,63076.84,3452.03,127997.217,190138.3419,10405.77271,55560.38,3348,20618.94,4168.46,3452.03,34941.44
2022-07-07 00:00:00,14:00:00,2.988973003,351705.997,46681.31,42920,67225.22,3761.31,139529.1753,200934.3677,11242.45404,59231.44,3573,22198.5,4420.78,3761.31,37032.94
2022-07-07 00:00:00,15:00:00,3.005233407,376127.7105,49841.39,45630,71104.79,4211.39,149785.0103,213686.4903,12656.20992,62666.31,3776,23589.84,4662.48,4211.39,39076.47
2022-07-07 00:00:00,16:00:00,3.005085288,396024.5336,53213.17,48800,74158.45,4413.17,159910.1143,222852.4671,13261.95224,65282.41,3985,24839.66,4891.04,4413.17,40442.75
2022-07-07 00:00:00,17:00:00,3.01431871,419344.8449,55903.96,51290,78599.7,4613.96,168512.3526,236924.5463,13907.94596,69308.13,4169,26273.73,5122.57,4613.96,43034.4
2022-07-07 00:00:00,18:00:01,3.033575019,433865.8125,56113.8,51300,82093.69,4813.8,170225.4219,249037.3672,14603.02342,72343,4374,27472.55,5376.69,4813.8,44870.45
2022-07-07 00:00:00,19:00:00,3.047018855,448344.6617,56693.8,51300,85054.47,5393.8,172747.0776,259162.5738,16435.0103,74791.31,4570,28338.94,5693.16,5393.8,46452.37
2022-07-07 00:00:00,20:00:00,3.030739891,462850.4744,57585.74,51300,88847.16,6285.74,174527.3994,269272.632,19050.44296,78070.31,4697,29865.89,6079.85,6285.74,48204.42
2022-07-07 00:00:00,21:00:00,3.024553332,479995.8577,58173.11,51300,93653.53,6873.11,175947.6737,283260.0962,20788.08775,82324.53,4887,31111.91,6442,6873.11,51212.62
2022-07-07 00:00:00,22:00:00,3.033669998,497150.7405,58535.22,51310,98117.22,7225.22,177576.5408,297655.2666,21918.93314,86242.38,5095,32408.41,6779.84,7225.22,53833.97
2022-07-07 00:00:00,23:00:00,3.024972374,517379.7497,60740.36,52330,101885.47,8410.36,183737.911,308200.732,25441.10665,89632.91,5219,33297.14,7033.56,8410.36,56335.77
2022-07-07 00:00:00,23:59:00,3.027228022,534239.5405,62083.13,53320,105631.87,8763.13,187939.7909,319771.7569,26527.9927,92920.03,5453,34652.83,7258.84,8763.13,58267.2
2022-07-08 00:00:00,00:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-08 00:00:00,01:00:00,3.075764663,25834.9468,4086.24,3850,4077.04,236.24,12568.3126,12540.01556,726.6186439,3730.88,183,1889.58,163.16,236.24,1841.3
2022-07-08 00:00:00,02:00:00,2.795059005,53835.911,9931.73,9480,8877.64,451.73,27759.77137,24813.52762,1262.612004,8203.13,347,3794.83,327.51,451.73,4408.3
2022-07-08 00:00:00,03:00:00,2.52128307,70993.3558,14031.07,13020,13115.49,1011.07,35376.29924,33067.86289,2549.193673,12189.88,436,5962.84,489.61,1011.07,6227.04
2022-07-08 00:00:00,04:00:00,2.523056833,97864.3789,19600.38,18100,17687.26,1500.38,49452.87269,44625.9622,3785.544011,16443.06,592,8257.09,652.2,1500.38,8185.97
2022-07-08 00:00:00,05:00:01,2.529164479,119589.8479,23080.39,21350,22473.55,1730.39,58374.10255,56839.30438,4376.440923,20891,773,10411.97,809.55,1730.39,10479.03
2022-07-08 00:00:00,06:00:00,2.505513133,138859.221,27089.06,25150,26393.35,1939.06,67871.9956,66128.88506,4858.340296,24485,942,11800.67,966.35,1939.06,12684.33
2022-07-08 00:00:00,07:00:01,2.486381417,161793.0408,32139.49,29470,30262.71,2669.49,79911.03069,75244.63978,6637.370329,27965.06,1173,13487.64,1124.65,2669.49,14477.42
2022-07-08 00:00:00,08:00:00,2.497673894,184421.4217,36620.1,33750,34347.07,2870.1,91465.06777,85787.78008,7168.573844,31715.81,1347,15291.81,1284.26,2870.1,16424
2022-07-08 00:00:00,09:00:00,2.469672354,207049.2791,42214.41,38920,38327.92,3294.41,104255.7613,94657.40442,8136.113301,35451,1435,16875.64,1441.92,3294.41,18575.36
2022-07-08 00:00:00,10:00:00,2.466987316,227653.5895,46957.36,42970,41335.28,3987.36,115843.2115,101973.6115,9836.766543,38263.94,1483,17994.73,1588.34,3987.36,20269.21
2022-07-08 00:00:00,11:00:00,2.434236273,245035.9193,51342.3,47060,45037.74,4282.3,124979.289,109632.5003,10424.12999,41767.38,1527,19840.7,1743.36,4282.3,21926.68
2022-07-08 00:00:00,12:00:00,2.403157684,266107.1536,57253.05,52290,48516.19,4963.05,137588.1071,116592.0548,11926.99175,45098.56,1529,21173.75,1888.63,4963.05,23924.81
2022-07-08 00:00:00,13:00:00,2.392386494,285975.5464,62343.35,56590,51438.98,5753.35,149149.3885,123061.921,13764.23683,47873.75,1532,22376.72,2033.23,5753.35,25497.03
2022-07-08 00:00:00,14:00:00,2.369574335,303948.9965,66815.77,59850,54490.02,6965.77,158324.9338,129118.1529,16505.90982,50784.5,1533,23825.55,2172.52,6965.77,26958.95
2022-07-08 00:00:00,15:00:00,2.378523243,324598.1849,71813.44,64610,57453.59,7203.44,170809.9362,136654.6992,17133.54947,53601.56,1536,24779.06,2316.03,7203.44,28822.5
2022-07-08 00:00:00,16:00:00,2.377789611,344278.2318,75883.18,68490,61512.83,7393.18,180434.237,146264.5681,17579.4266,57507.44,1537,26262.33,2468.39,7393.18,31245.11
2022-07-08 00:00:00,17:00:01,2.377610776,356528.68,77155.58,69230,64871.34,7925.58,183445.9385,154238.7971,18843.94442,60716.88,1538,27623.36,2616.46,7925.58,33093.52
2022-07-08 00:00:00,18:00:01,2.38048411,374438.748,80549.56,72220,68416.09,8329.56,191746.9477,162863.4151,19828.38522,64126.75,1539,28775.52,2750.34,8329.56,35351.23
2022-07-08 00:00:00,19:00:00,2.37407538,395945.9416,86754.88,77880,71149.25,8874.88,205962.6247,168913.6828,21069.63411,66701.38,1539,29622.88,2908.87,8874.88,37078.5
2022-07-08 00:00:00,20:00:00,2.363467097,415460.3384,92084.62,83030,74645.03,9054.62,217638.9696,176421.0724,21400.29645,70047.19,1542,30751.53,3055.84,9054.62,39295.66
2022-07-08 00:00:00,21:00:00,2.351942073,436815.8526,98426.47,89180,78052.66,9246.47,231493.3559,183575.3349,21747.16182,73300.81,1549,31711.17,3202.85,9246.47,41589.64
2022-07-08 00:00:00,22:00:00,2.362704703,457951.1446,102913.62,93440,81437.72,9473.62,243154.494,192413.2841,22383.36653,76530.69,1557,32909.8,3350.03,9473.62,43620.89
2022-07-08 00:00:00,23:00:00,2.351470748,478501.676,109054.35,99270,84651.68,9784.35,256438.1139,199055.9493,23007.61281,79597.31,1558,34410.63,3496.37,9784.35,45186.68
2022-07-08 00:00:00,23:59:00,2.343931236,494754.6613,113152.7,102960,87733.6,10192.7,265222.1479,205641.5255,23890.98791,82542.88,1559,35416.02,3631.72,10192.7,47126.86
2022-07-09 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-09 00:00:00,01:00:00,2.239992044,19856.14068,4807.62,3740,2989.14,1067.62,10769.03055,6695.649819,2391.460306,2855.5,7,1072.17,126.64,1067.62,1783.33
2022-07-09 00:00:00,02:00:00,2.381452814,40664.6166,9009.83,7670,6725.89,1339.83,21456.48501,16017.38967,3190.741924,6441.13,11,2403.33,273.76,1339.83,4037.8
2022-07-09 00:00:00,03:00:00,2.293162568,59438.98015,14173.62,12380,9952.85,1793.62,32502.41484,22823.50307,4113.062246,9514.75,12,3686.06,426.1,1793.62,5828.69
2022-07-09 00:00:00,04:00:01,2.282611697,78773.11228,18761.02,16770,13758.04,1991.02,42824.1237,31404.26303,4544.725541,13159.81,15,5302.47,583.23,1991.02,7857.34
2022-07-09 00:00:00,05:00:01,2.26906059,97932.90468,22676.38,20460,18267.35,2216.38,51454.08019,41449.72398,5029.100511,17495.94,31,7045.8,740.41,2216.38,10450.14
2022-07-09 00:00:00,06:00:00,2.308408555,119498.3238,26695.57,24270,22645.4,2425.57,61624.28217,52274.83509,5599.206539,21708,36,9153.45,901.4,2425.57,12554.55
2022-07-09 00:00:00,07:00:00,2.315748349,138630.2371,31511.63,28910,25750.86,2601.63,72973.00516,59632.51154,6024.720378,24676.69,38,10663.05,1036.17,2601.63,14013.64
2022-07-09 00:00:00,08:00:00,2.338785416,156519.6824,35548.89,32770,28595.71,2778.89,83141.2255,66879.22952,6499.227406,27385.25,40,11842.45,1170.46,2778.89,15542.8
2022-07-09 00:00:00,09:00:00,2.350148835,177831.9551,39864.92,36870,32808.54,2994.92,93688.49528,77104.95205,7038.507748,31441.63,44,12950.61,1322.91,2994.92,18491.02
2022-07-09 00:00:00,10:00:00,2.29806062,195883.6538,44905.49,41460,36887.7,3445.49,103195.5382,84770.17072,7917.944884,35360.75,49,14631.36,1477.95,3445.49,20729.39
2022-07-09 00:00:00,11:00:00,2.272393497,212966.4007,49224.38,44480,39750.22,4744.38,111857.161,90328.14144,10781.09826,38065.69,57,15626.72,1627.53,4744.38,22438.97
2022-07-09 00:00:00,12:00:00,2.27223364,234566.6551,54618.26,49510,43505.23,5108.26,124105.4477,98854.04714,11607.16022,41653.13,65,17257.95,1787.1,5108.26,24395.18
2022-07-09 00:00:00,13:00:00,2.275003871,249288.8499,57192.36,51890,47082.61,5302.36,130112.8404,107113.12,12062.88952,45087.75,66,18737.14,1928.86,5302.36,26350.61
2022-07-09 00:00:00,14:00:00,2.276965154,269285.7621,61598.45,56120,51188.31,5478.45,140257.5242,116553.9982,12474.23975,49040.81,69,20596.17,2078.5,5478.45,28444.64
2022-07-09 00:00:00,15:00:00,2.286681814,289858.3918,66286.88,60630,54815.63,5656.88,151577.003,125345.9042,12935.48462,52508.81,85,21994.23,2221.82,5656.88,30514.58
2022-07-09 00:00:00,16:00:00,2.285037642,306963.228,69769.59,63930,58727,5839.59,159426.1394,134193.4056,13343.68296,56255,105,23549.67,2367,5839.59,32705.33
2022-07-09 00:00:00,17:00:00,2.301558008,327892.4513,74113.2,68110,62349.03,6003.2,170575.829,143499.9093,13816.71304,59702.75,132,24762.7,2514.28,6003.2,34940.05
2022-07-09 00:00:00,18:00:00,2.311444717,344625.7978,76804.88,70400,65885.65,6404.88,177530.2341,152291.0376,14804.52604,63082.56,143,25900.83,2660.09,6404.88,37181.73
2022-07-09 00:00:00,19:00:00,2.288273705,360742.6655,81863.55,75080,69001.29,6783.55,187326.2089,157893.8375,15522.61909,66039,145,26841.8,2817.29,6783.55,39197.2
2022-07-09 00:00:00,20:00:00,2.297895779,378930.4591,85791.62,78830,72150,6961.62,197140.2014,165793.1804,15997.07721,69030.94,152,27994.3,2967.06,6961.62,41036.64
2022-07-09 00:00:00,21:00:00,2.28500086,393668.8597,89516.11,82360,75611.68,7156.11,204544.3883,172772.7538,16351.7175,72351,153,29257.45,3107.68,7156.11,43093.55
2022-07-09 00:00:00,22:00:00,2.278853913,412467.2713,95356.52,88000,78284.64,7356.52,217303.5787,178399.2582,16764.43439,74860.63,170,30385.98,3254.01,7356.52,44474.65
2022-07-09 00:00:00,23:00:00,2.298287247,437341.0343,99302.45,91670,83355.08,7632.45,228225.5544,191573.9173,17541.5625,79669.44,279,31897.77,3406.64,7632.45,47771.67
2022-07-09 00:00:00,23:59:00,2.33881125,466747.4865,103464.1,95160,87797.92,8304.1,241983.001,205342.763,19421.7225,83568.5,666,33190.14,3563.42,8304.1,50378.36
2022-07-10 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-10 00:00:00,01:00:00,3.923982654,27160.66998,5413.42,5170,1264.87,243.42,21242.16618,4963.32794,955.1758576,799.06,308,1561.41,157.81,243.42,0
2022-07-10 00:00:00,02:00:00,3.5730806,49498.1714,8393.22,7810,4876.64,583.22,29989.65155,17424.62778,2083.892068,4003.64,561,2905.06,312,583.22,1098.58
2022-07-10 00:00:00,03:00:00,3.20767632,68233.69068,12314.22,11540,8183.56,774.22,39500.03189,26250.21162,2483.44716,7009.38,711,3680.41,463.18,774.22,3328.97
2022-07-10 00:00:00,04:00:00,3.110148463,89136.29512,15450.78,14480,12238.26,970.78,48054.21967,38062.80553,3019.269925,10673.43,940,4838.59,624.83,970.78,5834.84
2022-07-10 00:00:00,05:00:00,2.778564852,103704.9039,20007.74,18850,16157.71,1157.74,55592.80312,44895.24509,3216.855671,14334.76,1040,6212.28,782.95,1157.74,8122.48
2022-07-10 00:00:00,06:00:00,2.785829717,128721.4072,24348.29,22770,20279.19,1578.29,67830.18985,56494.37014,4396.847184,18122.86,1214,7762.97,942.33,1578.29,10359.89
2022-07-10 00:00:00,07:00:00,2.82245934,153206.0283,27513.69,25590,24843.66,1923.69,77656.27132,70120.22021,5429.536808,22378.04,1363,9387.84,1102.62,1923.69,12990.2
2022-07-10 00:00:00,08:00:00,2.852167091,178956.5146,31788.2,29650,28817.65,2138.2,90665.25794,82192.75298,6098.503675,25996.46,1556,10557.09,1265.19,2138.2,15439.37
2022-07-10 00:00:00,09:00:01,2.897272523,203879.6188,34708.84,32360,33311.82,2348.84,100560.9684,96513.42077,6805.229593,30122.93,1761,11833.19,1427.89,2348.84,18289.74
2022-07-10 00:00:00,10:00:00,2.933017261,221762.7661,36061.02,33550,37037.05,2511.02,105767.5941,108630.3069,7364.865003,33506.47,1955,12995.91,1575.58,2511.02,20510.56
2022-07-10 00:00:00,11:00:00,2.909801203,244661.672,40366.79,37650,40998.34,2716.79,117459.3341,119297.019,7905.31881,37304.28,1984,13996.09,1710.06,2716.79,23308.19
2022-07-10 00:00:00,12:00:01,2.899769397,273123.7989,46676.51,43790,44625.09,2886.51,135351.1153,129402.4703,8370.213362,40655.76,2127,15231.5,1842.33,2886.51,25424.26
2022-07-10 00:00:00,13:00:00,2.899430246,298765.8749,50597.22,47310,49158.52,3287.22,146703.11,142531.6997,9531.065093,44918.23,2275,16826.72,1965.29,3287.22,28091.51
2022-07-10 00:00:00,14:00:01,2.865057665,323427.1916,55430.27,51680,53706.26,3750.27,158810.9199,153871.5319,10744.73981,49190.92,2404,18288.19,2111.34,3750.27,30902.73
2022-07-10 00:00:00,15:00:00,2.855134568,355246.0358,61957.77,57580,58088.03,4377.77,176897.7709,165849.1424,12499.12246,53237.99,2580,19874.75,2270.04,4377.77,33363.24
2022-07-10 00:00:00,16:00:00,2.834852464,380217.3011,66301.17,61440,62960.09,4861.17,187954.0351,178482.5663,13780.69975,57756.02,2777,21757.22,2427.07,4861.17,35998.8
2022-07-10 00:00:00,17:00:00,2.812885605,413360.6,72308.05,66070,68406.41,6238.05,203394.273,192419.406,17546.92105,62853.75,2965,23808.56,2587.66,6238.05,39045.19
2022-07-10 00:00:00,18:00:00,2.811391735,442752.8145,77900.05,71470,73155.18,6430.05,219007.5567,205667.8684,18077.38942,67242.05,3168,25645,2745.13,6430.05,41597.05
2022-07-10 00:00:00,19:00:00,2.821567964,464315.0516,81112.73,74460,76793.77,6652.73,228865.0805,216678.8413,18771.12984,70643.66,3254,27074.56,2896.11,6652.73,43569.1
2022-07-10 00:00:00,20:00:00,2.814705283,489513.0236,86056.7,79170,80969.31,6886.7,242224.2481,227904.7446,19384.03087,74513.04,3402,28416.03,3054.27,6886.7,46097.01
2022-07-10 00:00:00,21:00:00,2.806634423,518231.3779,91557.97,84440,85969.19,7117.97,256969.7503,241284.088,19977.53962,79186.68,3568,30409.56,3214.51,7117.97,48777.12
2022-07-10 00:00:00,22:00:00,2.813203978,544469.9172,95450.97,87700,90338.92,7750.97,268523.0485,254141.8091,21805.05964,83230.11,3743,32148.97,3365.81,7750.97,51081.14
2022-07-10 00:00:00,23:00:01,2.808613054,577086.4545,100898.83,92750,96422.6,8148.83,283385.7711,270813.7731,22886.91032,88953.97,3943,34029.44,3525.63,8148.83,54924.53
2022-07-10 00:00:00,23:59:00,2.815634482,605705.2026,105942.5,97510,100747.1,8432.5,298295.3561,283667.0087,23742.83777,92885.75,4178,35373.19,3683.35,8432.5,57512.56
2022-07-11 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-11 00:00:00,01:00:00,2.496386166,24768.51944,3891.24,3190,5329.27,701.24,9714.037705,13303.9159,1750.565835,5053.3,118,1772.91,157.97,701.24,3280.39
2022-07-11 00:00:00,02:00:00,2.628523609,51782.75623,9339.38,7900,8921.56,1439.38,24548.78082,23450.53109,3783.444313,8302.97,302,3139.91,316.59,1439.38,5163.06
2022-07-11 00:00:00,03:00:00,2.691122293,72190.37814,12882.76,11220,12279.86,1662.76,34669.08264,33046.605,4474.690504,11416.84,396,4638.53,467.02,1662.76,6778.31
2022-07-11 00:00:00,04:00:00,2.805966832,93929.23463,14868.33,12950,16688.16,1918.33,41720.04083,46826.42345,5382.770353,15509.73,562,6382.69,616.43,1918.33,9127.04
2022-07-11 00:00:00,05:00:00,2.781315956,117716.7503,19530.75,17000,20262.62,2530.75,54321.18661,56356.74832,7038.815356,18772.22,716,7836.59,774.4,2530.75,10935.63
2022-07-11 00:00:00,06:00:00,2.834895352,143454.9182,21976.23,18430,25080.79,3546.23,62300.31229,71101.41501,10053.19095,23238.7,906,9582.28,936.09,3546.23,13656.42
2022-07-11 00:00:00,07:00:01,2.809655519,169738.9322,26769.26,22550,29424.2,4219.26,75212.39911,82671.86593,11854.66715,27045.45,1130,11323.97,1248.75,4219.26,15721.48
2022-07-11 00:00:00,08:00:00,2.745424354,194549.8846,32294.97,27610,33883.38,4684.97,88663.39717,93024.25666,12862.23074,30981.75,1358,12938.34,1543.63,4684.97,18043.41
2022-07-11 00:00:00,09:00:00,2.820020483,228188.7537,36517.85,31580,39461.71,4937.85,102981.085,111282.8305,13924.83814,35910.14,1615,14781.91,1936.57,4937.85,21128.23
2022-07-11 00:00:00,10:00:00,2.800773385,255466.2145,41474.73,36330,44593.28,5144.73,116161.3199,124895.6718,14409.22286,40457.09,1806,16681.78,2330.19,5144.73,23775.31
2022-07-11 00:00:00,11:00:00,2.818871729,281014.4784,45690.89,40330,48638.63,5360.89,128796.7581,137106.0591,15111.66127,44006.47,2031,18128.56,2601.16,5360.89,25877.91
2022-07-11 00:00:00,12:00:00,2.845210131,307638.4308,50303.61,44720,52237.81,5583.61,143124.3408,148627.5462,15886.54374,46959.67,2293,19049,2985.14,5583.61,27910.67
2022-07-11 00:00:00,13:00:00,2.869163516,329140.913,53076.29,47330,55894.1,5746.29,152284.5548,160369.3125,16487.04562,50058.58,2487,19684.25,3348.52,5746.29,30374.33
2022-07-11 00:00:00,14:00:00,2.880023564,353184.2881,56878.82,50940,59814.79,5938.82,163812.3419,172268.0047,17103.94154,53367.2,2711,20997.22,3736.59,5938.82,32369.98
2022-07-11 00:00:00,15:00:00,2.86245,377380.456,62589.91,56410,63068.45,6179.91,179160.4879,180530.2847,17689.68338,56220.84,2840,21843.59,4007.61,6179.91,34377.25
2022-07-11 00:00:00,16:00:00,2.895648582,398283.3452,65110.12,58730,66055.23,6380.12,188536.0267,191272.7331,18474.58543,58625.94,3041,22140.09,4388.29,6380.12,36485.85
2022-07-11 00:00:00,17:00:00,2.886125549,418141.9562,69361.9,62650,68806.23,6711.9,200187.1517,198583.4184,19371.38607,60893.48,3238,22140.09,4674.75,6711.9,38753.39
2022-07-11 00:00:00,18:00:01,2.909395622,438414.7024,73021.41,65960,70606.45,7061.41,212448.1706,205422.0965,20544.43534,62186.03,3458,22140.09,4962.42,7061.41,40045.94
2022-07-11 00:00:00,19:00:00,2.904582874,460547.0879,78336.55,70830,72715.67,7506.55,227535.0015,211208.6897,21803.39657,63889.86,3592,22140.09,5233.81,7506.55,41749.77
2022-07-11 00:00:00,20:00:00,2.907735856,483729.105,83412.8,75670,75203.77,7742.8,242542.3894,218672.6985,22514.01718,65904.14,3787,22140.09,5512.63,7742.8,43764.05
2022-07-11 00:00:00,21:00:00,2.920933577,504620.9228,86989.14,78910,77691.87,8079.14,254089.4998,226932.7917,23598.6313,67919.11,3986,22140.09,5786.76,8079.14,45779.02
2022-07-11 00:00:00,22:00:00,2.90051668,531128.6919,92940.78,84140,81373.64,8800.78,269576.2826,236025.6001,25526.80918,71124.47,4169,22947.66,6080.17,8800.78,48176.81
2022-07-11 00:00:00,23:00:01,2.895901684,558357.3557,98134.09,88680,85221.32,9454.09,284186.6765,246792.5641,27378.11515,74481.95,4377,23544.53,6362.37,9454.09,50937.42
2022-07-11 00:00:00,23:59:00,2.891638768,579802.4027,102526.9,92670,88126.17,9856.9,296470.7588,254829.0497,28502.59418,76933.95,4554,24458.5,6638.22,9856.9,52475.45
2022-07-12 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-12 00:00:00,01:00:00,2.909788784,28201.99297,5515.49,5310,3971.13,205.49,16048.91094,11555.14953,597.9324972,3462.97,222,1544.13,286.16,205.49,1918.84
2022-07-12 00:00:00,02:00:00,2.906524761,53820.70031,9537.76,9140,8581.68,397.76,27721.73561,24942.86541,1156.099289,7594.13,435,3303.88,552.55,397.76,4290.25
2022-07-12 00:00:00,03:00:01,2.838969788,81425.259,15771.13,15180,12319.01,591.13,44773.76159,34973.2972,1678.200211,10935,593,5214,791.01,591.13,5721
