DIA,HORA,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Linea 4 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta
2023-07-21 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-21 00:00:00,01:00:00,4211.87,462,370,114,843,243.62,331,363,2656,2080,336,24,46,1922,63,13,294,250.87,4300
2023-07-21 00:00:00,02:00:00,8391.83,933,735,235,1525,479.08,665,719,5292,3827,691,49,94,3510,127,26,879,641.83,8566
2023-07-21 00:00:00,03:00:00,12584.91,1413,1134,339,2368,722.66,998,1082,7911,5821,1046,72,141,5348,190,39,1176,892.91,12843
2023-07-21 00:00:00,04:00:00,16473.84,1874,1505,449,3199,959.59,1324,1444,10270,7576,1390,96,188,6947,253,52,1476,1130.84,16814
2023-07-21 00:00:00,05:00:00,20302.83,2383,1930,557,4031,1197.83,1654,1804,12516,9202,1727,121,246,8414,326,65,1770,1372.83,20725
2023-07-21 00:00:00,06:00:00,24109.16,2792,2279,646,4860,1430.91,1982,2167,14839,10919,2071,145,303,9965,399,79,2056,1618.16,24613
2023-07-21 00:00:00,07:00:00,28116.17,3256,2635,776,5698,1663.17,2315,2532,17295,12758,2416,170,347,11637,459,92,2370,1867.17,28699
2023-07-21 00:00:00,08:00:00,32048.18,3706,3017,870,6408,1877.18,2580,2859,19829,14717,2752,193,399,13431,529,107,2664,2105.18,32707
2023-07-21 00:00:00,09:00:00,35958.3,4191,3413,978,6976,2062.55,2785,3139,22443,16767,3081,214,451,15328,597,120,2948,2348.3,36702
2023-07-21 00:00:00,10:00:00,39887.08,4684,3798,1098,7540,2189.58,2948,3484,25109,18874,3425,236,494,17282,655,132,3224,2554.08,40707
2023-07-21 00:00:00,11:00:00,42904.07,5025,4057,1198,8045,2234.57,3107,3830,27135,20363,3743,256,538,18618,715,145,3507,2699.07,43807
2023-07-21 00:00:00,12:00:00,45975.06,5393,4324,1313,8551,2276.81,3261,4182,29189,21888,4054,268,577,19998,769,157,3796,2842.06,46967
2023-07-21 00:00:00,13:00:00,49077.08,5820,4631,1447,9019,2307.33,3398,4513,31268,23458,4346,283,618,21420,826,170,4080,2970.08,50151
2023-07-21 00:00:00,14:00:00,52300.01,6187,4925,1548,9432,2334.51,3460,4864,33556,25263,4630,295,662,23080,887,182,4343,3125.01,53469
2023-07-21 00:00:00,15:00:00,55245.06,6528,5195,1644,9837,2363.81,3520,5209,35624,26836,4920,307,702,24507,944,195,4617,3256.06,56505
2023-07-21 00:00:00,16:00:00,58307.96,6896,5476,1744,10241,2390.71,3580,5553,37780,28502,5189,319,743,26029,1001,206,4901,3390.96,59661
2023-07-21 00:00:00,17:00:00,61464.89,7238,5766,1819,10650,2418.64,3640,5902,40037,30287,5460,331,783,27668,1057,218,5171,3539.89,62907
2023-07-21 00:00:00,18:00:00,64794.82,7578,6067,1882,11055,2446.32,3701,6246,42469,32247,5733,342,825,29483,1114,228,5446,3692.82,66333
2023-07-21 00:00:00,19:00:00,68298.72,8015,6428,1972,11452,2474.72,3761,6583,44990,34297,6013,354,870,31376,1175,240,5713,3841.72,69925
2023-07-21 00:00:00,20:00:00,71584.68,8435,6805,2041,11850,2503.93,3821,6921,47307,36136,6287,365,910,33059,1232,252,5990,3992.68,73294
2023-07-21 00:00:00,21:00:00,75026.64,8890,7194,2131,12244,2532.89,3878,7258,49745,38075,6577,375,951,34846,1287,263,6260,4147.64,76819
2023-07-21 00:00:00,22:00:00,78300.66,9331,7534,2245,12596,2559.91,3937,7551,52088,39918,6856,384,995,36547,1346,274,6546,4285.66,80172
2023-07-21 00:00:00,23:00:00,81445.59,9699,7885,2299,12952,2586.34,3996,7848,54361,41684,7136,393,1036,38171,1402,285,6833,4433.59,83403
2023-07-21 00:00:00,23:59:00,83993.49,10055,8185,2381,13317,2613.74,4050,8159,56064,42927,7381,409,1081,39271,1462,297,7105,4557.49,86033
2023-07-22 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-22 00:00:00,01:00:00,2905.84,403,330,99,402,33.59,55,347,1960,1479,259,17,44,1331,58,11,288,140.84,2986
2023-07-22 00:00:00,02:00:00,6066.71,804,721,151,805,63.46,112,693,4151,2956,509,35,81,2653,109,21,832,306.71,6226
2023-07-22 00:00:00,03:00:00,9375.64,1253,1060,274,1209,93.39,166,1043,6470,4762,789,54,118,4305,161,33,1143,443.64,9619
2023-07-22 00:00:00,04:00:00,12745.66,1704,1446,368,1613,128.16,221,1392,8815,6577,1078,71,154,5969,210,43,1461,613.66,13068
2023-07-22 00:00:00,05:00:00,16177.53,2159,1831,464,2015,173.03,274,1741,11224,8510,1349,87,191,7751,263,56,1747,779.53,16577
2023-07-22 00:00:00,06:00:00,19231.43,2597,2215,543,2419,216.68,328,2091,13274,10065,1613,106,229,9151,315,67,2030,941.43,19710
2023-07-22 00:00:00,07:00:00,22678.3,3046,2559,662,2824,257.8,382,2442,15704,11957,1887,122,261,10892,360,77,2321,1104.3,23233
2023-07-22 00:00:00,08:00:00,25422.23,3451,2867,770,3229,301.98,438,2791,17508,13252,2153,141,297,12032,409,87,2586,1234.23,26050
2023-07-22 00:00:00,09:00:00,28745.16,3877,3192,881,3634,345.16,497,3137,19851,15064,2437,160,329,13694,456,99,2864,1383.16,29452
2023-07-22 00:00:00,10:00:00,32246.09,4310,3509,1010,4045,390.34,560,3485,22347,17007,2727,178,366,15493,507,110,3142,1544.09,33036
2023-07-22 00:00:00,11:00:00,35307.05,4753,3835,1140,4454,434.8,623,3831,24407,18494,3015,195,407,16842,567,125,3427,1693.05,36180
2023-07-22 00:00:00,12:00:00,38493.89,5181,4194,1235,4861,481.39,686,4175,26592,20150,3293,213,443,18344,624,143,3700,1859.89,39447
2023-07-22 00:00:00,13:00:00,42003.73,5672,4574,1362,5273,529.23,753,4520,29032,22019,3598,231,481,20052,682,159,3986,2026.73,43041
2023-07-22 00:00:00,14:00:00,45472.66,6100,4931,1462,5687,578.16,826,4861,31477,23928,3857,250,517,21805,737,174,4278,2208.66,46594
2023-07-22 00:00:00,15:00:00,48772.62,6485,5268,1539,6098,619.87,900,5198,33810,25733,4119,263,557,23468,797,190,4576,2379.62,49981
2023-07-22 00:00:00,16:00:00,52215.7,6991,5670,1660,6488,658.2,962,5526,36196,27561,4380,271,595,25154,854,205,4883,2540.7,53513
2023-07-22 00:00:00,17:00:00,55633.69,7433,6040,1756,6883,697.69,1025,5858,38607,29429,4641,284,636,26876,914,220,5186,2710.69,57024
2023-07-22 00:00:00,18:00:00,58531.62,7828,6387,1832,7287,735.12,1087,6200,40556,30842,4899,299,670,28140,967,235,5487,2860.62,60009
2023-07-22 00:00:00,19:00:00,61871.58,8269,6728,1946,7669,774.08,1151,6518,42916,32644,5152,305,712,29805,1028,250,5796,3017.58,63430
2023-07-22 00:00:00,20:00:00,65362.57,8693,7075,2049,8076,811.32,1216,6860,45409,34565,5431,311,753,31589,1088,264,6096,3184.57,67001
2023-07-22 00:00:00,21:00:00,68623.53,9087,7418,2126,8484,848.78,1279,7205,47704,36284,5694,327,796,33165,1150,279,6418,3348.53,70346
2023-07-22 00:00:00,22:00:00,71656.49,9478,7728,2224,8892,887.74,1341,7551,49794,37808,5942,330,835,34559,1207,293,6738,3492.49,73457
2023-07-22 00:00:00,23:00:00,74882.54,9800,8008,2299,9311,968.79,1425,7885,52071,39488,6242,335,875,36101,1268,310,7062,3700.54,76762
2023-07-22 00:00:00,23:59:00,78454.56,10153,8293,2394,9864,1122.56,1616,8230,54457,41267,6554,355,923,37727,1336,326,7380,3980.56,80422
2023-07-23 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-23 00:00:00,01:00:00,3402.9,278,275,35,709,192.15,255,354,2187,1580,306,9,53,1436,73,16,328,228.9,3485
2023-07-23 00:00:00,02:00:00,6792.8,563,505,110,1341,395.05,526,707,4348,2888,602,9,100,2607,140,32,929,540.8,6954
2023-07-23 00:00:00,03:00:00,10003.79,858,811,137,2134,624.54,832,1062,6237,4236,878,10,148,3811,207,48,1252,774.79,10242
2023-07-23 00:00:00,04:00:00,13312.78,1153,1120,158,2898,847.53,1106,1423,8252,5661,1179,11,194,5087,271,63,1570,1009.78,13633
2023-07-23 00:00:00,05:00:00,16398.8,1469,1448,178,3694,1071.55,1412,1782,10007,6786,1501,12,233,6070,331,81,1894,1228.8,16794
2023-07-23 00:00:00,06:00:00,19655.76,1789,1778,197,4513,1301.76,1733,2143,11897,8042,1827,12,273,7188,389,96,2218,1456.76,20132
2023-07-23 00:00:00,07:00:00,22997.48,2086,2086,216,5341,1520.73,2067,2501,13896,9428,2131,15,314,8435,450,114,2534,1674.48,23570
2023-07-23 00:00:00,08:00:00,26061.02,2364,2378,234,6185,1747.27,2429,2838,15631,10552,2447,18,355,9418,511,131,2847,1881.02,26732
2023-07-23 00:00:00,09:00:00,29075.37,2664,2687,257,7020,1965.37,2792,3163,17318,11626,2744,18,394,10359,571,149,3168,2073.37,29860
2023-07-23 00:00:00,10:00:00,32318.88,2986,3009,290,7875,2185.88,3143,3510,19181,12891,3043,20,437,11490,634,166,3476,2276.88,33234
2023-07-23 00:00:00,11:00:00,36127.14,3320,3333,328,8719,2390.14,3508,3843,21596,14710,3365,21,476,13172,693,182,3786,2492.14,37176
2023-07-23 00:00:00,12:00:00,39836.52,3689,3702,357,9581,2605.52,3869,4187,23861,16385,3689,22,521,14711,759,200,4094,2705.52,41032
2023-07-23 00:00:00,13:00:00,42985.31,4023,4040,386,10425,2795.31,4236,4533,25646,17611,3995,29,563,15796,822,217,4410,2891.31,44336
2023-07-23 00:00:00,14:00:00,46017.63,4293,4310,415,11275,2997.13,4598,4875,27378,18802,4306,48,606,16831,887,235,4710,3071.63,47530
2023-07-23 00:00:00,15:00:00,49171.86,4584,4603,445,12130,3198.61,4958,5222,29193,20088,4595,67,648,17964,952,253,5011,3264.86,50842
2023-07-23 00:00:00,16:00:00,52255.84,4834,4857,476,12974,3398.09,5318,5562,30995,21368,4883,85,693,19091,1019,269,5311,3452.84,54077
2023-07-23 00:00:00,17:00:00,55361.38,5110,5142,506,13826,3609.63,5669,5909,32772,22662,5173,105,736,20225,1085,286,5578,3653.38,57331
2023-07-23 00:00:00,18:00:00,58475.83,5381,5415,544,14667,3824.33,6029,6241,34566,23962,5478,123,783,21363,1154,303,5837,3861.83,60581
2023-07-23 00:00:00,19:00:00,61731.56,5728,5757,591,15500,4037.31,6380,6582,36425,25267,5798,140,830,22505,1223,320,6128,4078.56,63967
2023-07-23 00:00:00,20:00:00,64961.46,6069,6111,614,16324,4253.71,6725,6924,38265,26547,6082,156,877,23631,1293,337,6453,4303.46,67315
2023-07-23 00:00:00,21:00:00,68273,6432,6497,640,17136,4468.75,7060,7271,40161,27840,6400,174,922,24774,1361,355,6782,4544,70738
2023-07-23 00:00:00,22:00:00,71580.62,6788,6871,665,17955,4699.37,7403,7619,42042,29115,6728,177,967,25910,1431,376,7118,4795.62,74141
2023-07-23 00:00:00,23:00:00,74831.45,7115,7223,683,18786,4943.7,7749,7967,43875,30322,7058,181,1008,26980,1496,395,7461,5055.45,77482
2023-07-23 00:00:00,23:59:00,77822.25,7425,7560,703,19584,5179.75,8076,8306,45522,31352,7385,187,1049,27873,1559,413,7797,5291.25,80563
2023-07-24 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-24 00:00:00,01:00:00,3282.8,404,378,54,831,246.8,344,347,1815,1086,340,5,47,948,71,20,425,232.8,3370
2023-07-24 00:00:00,02:00:00,7043.69,882,784,144,1508,491.44,674,691,4035,2104,721,8,90,1828,136,38,1294,618.69,7224
2023-07-24 00:00:00,03:00:00,10684.52,1300,1183,192,2282,712.52,1000,1017,6244,3393,1073,9,134,2983,203,57,1914,858.52,10951
2023-07-24 00:00:00,04:00:00,14606.32,1727,1556,264,3102,972.82,1332,1344,8669,4878,1440,13,181,4331,271,74,2542,1108.32,14958
2023-07-24 00:00:00,05:00:00,18355.27,2120,1924,311,3943,1241.52,1669,1678,10946,6163,1799,19,232,5466,343,91,3230,1346.27,18789
2023-07-24 00:00:00,06:00:00,21204.6,2462,2247,357,4781,1521.6,1995,2008,12408,8194,2138,22,286,7351,420,111,2368,1553.6,21719
2023-07-24 00:00:00,07:00:00,24163.69,2800,2577,403,5622,1777.19,2330,2347,13970,9099,2480,39,337,8098,493,130,2730,1771.69,24770
2023-07-24 00:00:00,08:00:00,27260.37,3148,2916,447,6469,2011.87,2679,2697,15651,10164,2813,58,384,9013,561,148,3049,1992.37,27962
2023-07-24 00:00:00,09:00:00,30295.66,3503,3258,495,7312,2234.91,3026,3053,17279,11173,3150,77,439,9872,638,167,3359,2201.66,31108
2023-07-24 00:00:00,10:00:00,33316.98,3852,3601,546,8149,2461.73,3361,3405,18895,12176,3468,95,491,10724,712,185,3657,2420.98,34246
2023-07-24 00:00:00,11:00:00,36878.65,4270,3922,667,8969,2672.4,3696,3753,21006,13623,3803,115,543,12016,787,205,3979,2633.65,37940
2023-07-24 00:00:00,12:00:00,40790.32,4620,4206,769,9827,2908.07,4040,4104,23468,15442,4152,132,591,13683,859,224,4286,2875.32,42007
2023-07-24 00:00:00,13:00:00,44407.25,5022,4499,905,10674,3167.25,4369,4453,25604,16890,4513,150,633,14978,925,242,4618,3107.25,45761
2023-07-24 00:00:00,14:00:00,47947.03,5349,4797,980,11563,3450.53,4720,4801,27678,18285,4864,168,674,16220,990,260,4947,3357.03,49435
2023-07-24 00:00:00,15:00:00,51608.58,5707,5063,1104,12415,3703.33,5058,5144,29899,19845,5221,186,718,17627,1059,279,5278,3587.58,53248
2023-07-24 00:00:00,16:00:00,54753.39,6080,5362,1211,13258,3956.14,5391,5491,31612,20897,5595,204,765,18524,1130,298,5608,3803.39,56522
2023-07-24 00:00:00,17:00:00,58345.15,6474,5662,1332,14126,4232.15,5735,5840,33706,22331,5966,217,806,19801,1192,314,5956,4039.15,60239
2023-07-24 00:00:00,18:00:00,61891.49,6902,5965,1472,14988,4505.49,6089,6182,35724,23720,6323,231,838,21033,1243,329,6302,4277.49,63903
2023-07-24 00:00:00,19:00:00,65667.46,7315,6289,1584,15828,4771.71,6442,6510,37999,25362,6672,241,872,22523,1297,346,6649,4525.46,67788
2023-07-24 00:00:00,20:00:00,69485.72,7703,6590,1698,16669,5045.47,6786,6846,40329,27049,7017,252,916,24065,1360,361,6993,4784.72,71715
2023-07-24 00:00:00,21:00:00,72930.95,8088,6871,1822,17531,5325.95,7137,7192,42287,28330,7395,266,966,25198,1430,377,7335,5024.95,75263
2023-07-24 00:00:00,22:00:00,76266.81,8450,7121,1950,18366,5610.56,7468,7532,44192,29567,7745,278,1017,26289,1503,395,7685,5258.81,78689
2023-07-24 00:00:00,23:00:00,79669.92,8737,7320,2060,19241,5911.92,7816,7875,46191,30902,8094,290,1058,27479,1563,410,8027,5500.92,82186
2023-07-24 00:00:00,23:59:00,82833.3,9068,7556,2171,20104,6216.55,8145,8221,47944,32004,8452,301,1099,28439,1621,423,8378,5717.3,85437
2023-07-25 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-25 00:00:00,01:00:00,3339.2,388,271,131,877,307.45,341,348,1845,1146,352,12,43,1001,61,15,398,229.2,3433
2023-07-25 00:00:00,02:00:00,6832.37,798,581,253,1471,615.12,620,664,3894,2310,694,22,86,2023,123,30,991,669.37,7019
2023-07-25 00:00:00,03:00:00,10525.63,1253,913,386,2218,914.63,867,983,6149,3931,1037,30,128,3493,185,48,1337,905.63,10806
2023-07-25 00:00:00,04:00:00,14347.86,1636,1268,446,2961,1213.36,1096,1315,8577,5683,1381,40,169,5090,247,66,1725,1173.86,14715
2023-07-25 00:00:00,05:00:00,18450.94,2098,1607,581,3793,1523.69,1387,1663,11121,7571,1742,48,208,6829,305,82,2077,1438.94,18907
2023-07-25 00:00:00,06:00:00,22325.1,2523,1923,707,4646,1834.35,1709,2008,13450,9252,2092,61,254,8364,369,97,2418,1706.1,22869
2023-07-25 00:00:00,07:00:00,26400.39,2908,2232,811,5424,2101.89,2012,2327,16090,11236,2448,70,301,10205,438,116,2754,1978.39,27041
2023-07-25 00:00:00,08:00:00,30121.41,3315,2535,936,6270,2401.41,2343,2659,18310,12774,2826,85,349,11595,503,131,3095,2226.41,30869
2023-07-25 00:00:00,09:00:00,33861.51,3724,2859,1044,7145,2717.76,2687,2981,20514,14329,3190,99,394,13001,567,147,3426,2478.51,34720
2023-07-25 00:00:00,10:00:00,37606.25,4113,3203,1122,8018,3032,3026,3300,22743,15888,3552,111,432,14414,625,163,3777,2732.25,38577
2023-07-25 00:00:00,11:00:00,41212.36,4539,3536,1241,8905,3319.36,3382,3634,24809,17278,3907,122,470,15660,683,180,4144,2959.36,42289
2023-07-25 00:00:00,12:00:00,45167.49,4974,3858,1372,9790,3600.49,3737,3981,27203,19045,4253,136,506,17278,738,196,4486,3200.49,46350
2023-07-25 00:00:00,13:00:00,48574.04,5310,4161,1444,10693,3897.04,4095,4332,29124,20309,4613,150,549,18395,801,212,4831,3447.04,49873
2023-07-25 00:00:00,14:00:00,52197.96,5688,4458,1552,11516,4169.96,4421,4662,31300,21836,4967,168,587,19762,861,230,5185,3693.96,53634
2023-07-25 00:00:00,15:00:00,55942.91,6020,4683,1679,12370,4428.41,4776,5001,33621,23516,5320,183,628,21283,924,248,5527,3931.91,57500
2023-07-25 00:00:00,16:00:00,59720.11,6306,4915,1766,13244,4699.36,5130,5347,35989,25242,5685,200,668,22849,984,264,5860,4181.11,61391
2023-07-25 00:00:00,17:00:00,63200.21,6566,5095,1875,14119,4974.46,5485,5689,38104,26693,6047,212,708,24151,1045,281,6211,4411.21,64979
2023-07-25 00:00:00,18:00:00,66778,6862,5324,1972,14882,5171.25,5839,6014,40372,28333,6382,224,754,25645,1112,298,6535,4662,68670
2023-07-25 00:00:00,19:00:00,70124.14,7245,5609,2091,15438,5322.64,6175,6230,42508,29867,6721,237,792,27032,1170,313,6856,4933.14,72134
2023-07-25 00:00:00,20:00:00,73371.03,7597,5907,2180,16111,5484.78,6528,6525,44471,31190,7071,251,830,28207,1228,330,7202,5192.03,75476
2023-07-25 00:00:00,21:00:00,77059.93,8001,6206,2304,16819,5642.93,6875,6871,46773,32867,7409,265,876,29737,1292,344,7548,5466.93,79266
2023-07-25 00:00:00,22:00:00,80636.37,8352,6491,2399,17492,5794.62,7206,7213,49034,34520,7745,277,923,31245,1362,363,7875,5758.37,82935
2023-07-25 00:00:00,23:00:00,84274.26,8684,6763,2492,18159,5947.26,7553,7527,51389,36251,8077,285,967,32836,1426,380,8221,6042.26,86663
2023-07-25 00:00:00,23:59:00,87387.91,8989,6993,2587,18904,6203.41,7871,7809,53234,37505,8403,301,1009,33943,1487,395,8544,6260.91,89867
2023-07-26 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-26 00:00:00,01:00:00,3640.83,326,271,86,853,297.58,337,334,2202,1621,337,20,45,1463,64,15,303,259.83,3726
2023-07-26 00:00:00,02:00:00,7462.48,699,579,184,1499,573.98,675,660,4558,3121,684,38,85,2800,126,33,885,706.48,7630
