DIA,HORA,Conversion Kg/Mj,Gas Planta (Mj),Vapor Elaboracion (Kg),Vapor Cocina (Kg),Vapor Envasado (Kg),Vapor Servicio (Kg),ET Elaboracion (Mj),ET Envasado (Mj),ET Servicios (Mj),Tot_Vapor_L3_L4,VAPOR DE LINEA 1 Y 2 KG,VAPOR DE LINEA 4 KG,Vapor _Vapor_L5 (KG),Tot_Vapor_CIP_Bodega,Vapor L3
2021-07-07 00:00:00,04:00:00,2.91900565,108151.9324,15229.39,12720,19312.17,2509.39,44454.67546,56372.33335,7324.923589,14333.29,0,4890.69,88.19,2509.39,9442.6
2021-07-07 00:00:00,05:00:00,2.900637345,129853.5572,16420.42,13400,25326.41,3020.42,47629.68348,73462.73067,8761.143051,18200.82,690,6331.3,104.29,3020.42,11869.52
2021-07-07 00:00:00,06:00:00,2.910001647,155894.812,20170.64,16400,29630.79,3770.64,58696.59563,86225.64771,10972.56861,21146.16,700,7667.5,117.13,3770.64,13478.66
2021-07-07 00:00:00,07:00:00,2.908535741,186703.1266,23583.24,19160,36184.97,4423.24,68592.69642,105245.2785,12865.15163,25548.75,1530,8972.24,133.98,4423.24,16576.51
2021-07-07 00:00:00,08:00:00,2.929856096,214431.8608,27977.86,22910,40142.81,5067.86,81971.10366,117612.6566,14848.10051,28196.6,1560,10240,146.21,5067.86,17956.6
2021-07-07 00:00:00,09:00:00,2.909763136,243999.9336,32184.56,25860,45346.48,6324.56,93649.44623,131947.5158,18402.97154,32229.57,1570,11382.49,164.42,6324.56,20847.08
2021-07-07 00:00:00,10:00:00,2.916149284,268961.4934,34108.58,27330,51344.57,6778.58,99465.71115,149728.4311,19767.35122,36433.04,2150,12583.05,178.48,6778.58,23849.99
2021-07-07 00:00:00,11:00:00,2.932422197,294778.9556,37375.19,30100,55873.67,7275.19,109599.8368,163845.1902,21333.92865,40047.1,2150,13486.36,190.21,7275.19,26560.74
2021-07-07 00:00:00,12:00:00,2.977024393,328697.431,41257.46,33410,61306.48,7847.46,122824.4648,182510.8864,23362.07984,44164.57,2160,14771.16,210.75,7847.46,29393.41
2021-07-07 00:00:00,13:00:00,3.00141219,357768.5732,43985.69,35600,66828.7,8385.69,132019.1861,200580.4748,25168.91219,48311.29,2170,16117.19,230.22,8385.69,32194.1
2021-07-07 00:00:00,14:00:00,3.024913659,381272.7012,45884.78,37140,71414.6,8744.78,138797.4978,216022.999,26452.20447,51845.85,2190,17132.83,245.92,8744.78,34713.02
2021-07-07 00:00:00,15:00:00,3.0397917,401632.2656,47047.77,37380,75409.39,9667.77,143015.4207,229228.8378,29388.007,54904.47,2190,18060.29,254.63,9667.77,36844.18
2021-07-07 00:00:00,16:00:00,3.044945198,435248.76,51635.63,40470,80140.15,11165.63,157227.6636,244022.3649,33998.73145,58464.88,2200,19201.82,273.45,11165.63,39263.06
2021-07-07 00:00:00,17:00:00,3.043918086,465223.065,56437.06,44690,84652.8,11747.06,171789.7877,257676.189,35757.08839,61179.35,2870,20323.39,280.06,11747.06,40855.96
2021-07-07 00:00:00,18:00:00,3.051274738,495017.363,60117.53,48030,90027.91,12087.53,183435.1006,274699.8875,36882.37493,65239.82,2870,21631.14,286.95,12087.53,43608.68
2021-07-07 00:00:00,19:00:00,3.050005775,514966.1776,61340.42,48580,94740.21,12760.42,187088.6353,288958.1876,38919.35469,68676.6,2870,22898.18,295.43,12760.42,45778.42
2021-07-07 00:00:00,20:00:00,3.043913004,548131.2644,66218.67,52900,100537.21,13318.67,201563.8707,306026.5209,40540.8728,73056.19,2870,24309.85,301.17,13318.67,48746.34
2021-07-07 00:00:00,21:00:00,3.037409479,579111.246,70293.55,56330,106402.49,13963.55,213510.2951,323187.9317,42413.01913,77200.88,3100,25794.57,307.04,13963.55,51406.31
2021-07-07 00:00:00,22:00:00,3.030811205,612323.9408,75330.4,60730,112102.22,14600.4,228312.2204,339760.6645,44251.05591,81360.22,3100,27328.88,313.12,14600.4,54031.34
2021-07-07 00:00:00,23:00:00,3.021193037,636833.7454,77396.08,61720,117716.67,15676.08,233828.498,355644.7837,47360.46374,85451.16,3100,28844.46,321.05,15676.08,56606.7
2021-07-07 00:00:00,23:59:00,3.02505068,666334.75,80784.59,64420,123123.08,16364.59,244377.4789,372453.5569,49503.71411,89522.22,3100,30172.69,328.17,16364.59,59349.53
2021-07-08 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-08 00:00:00,01:00:00,2.799228915,37851.8732,7261.64,6270,5268.97,991.64,20326.99266,14749.05318,2775.827362,3828.63,10,1422.56,7.78,991.64,2406.07
2021-07-08 00:00:00,02:00:00,2.786978142,66942.12805,10364.8,8210,11500.01,2154.8,28886.47105,32050.2765,6005.3805,7890.63,680,2913.06,16.32,2154.8,4977.57
2021-07-08 00:00:00,03:00:00,2.861118606,89694.95245,11362.7,8600,17224.21,2762.7,32510.03238,49280.5077,7904.412372,12073.63,680,4445.85,24.73,2762.7,7627.78
2021-07-08 00:00:00,04:00:00,2.876523052,109872.0772,12327.79,9210,22750.56,3117.79,35461.17211,65442.51028,8968.394806,15992.94,680,6044.67,32.95,3117.79,9948.27
2021-07-08 00:00:00,05:00:00,2.865430923,134036.4628,13553.58,9640,29309.91,3913.58,38836.84724,83985.52245,11214.09315,20817.88,710,7739.13,42.9,3913.58,13078.75
2021-07-08 00:00:00,06:00:00,2.948048416,171202.0156,20046.39,15810,33790.22,4236.39,59097.72828,99615.20454,12489.08283,23929.38,720,9087.35,53.49,4236.39,14842.03
2021-07-08 00:00:00,07:00:00,2.952705735,198494.2848,23269.12,18730,39416.3,4539.12,68706.86408,116384.7351,13402.68566,28491.13,720,10143.27,61.9,4539.12,18347.86
2021-07-08 00:00:00,08:00:00,2.959023017,214998.2923,24236.93,19330,43514.68,4906.93,71717.63374,128760.9397,14519.71881,31301.88,720,11421.41,71.39,4906.93,19880.47
2021-07-08 00:00:00,09:00:00,2.963629806,229710.9166,24578.49,19380,47733.01,5198.49,72841.54555,141462.9712,15406.39991,34304.13,720,12626.7,82.18,5198.49,21677.43
2021-07-08 00:00:00,10:00:00,2.980570935,256475.3272,29253.33,23710,51252.4,5543.33,87191.62514,152761.4138,16522.28828,36653.19,720,13787.64,91.57,5543.33,22865.55
2021-07-08 00:00:00,11:00:00,2.963461742,275249.2308,31127.73,25230,55855.52,5897.73,92245.83697,165525.6966,17477.69722,39740.19,720,15294.1,101.23,5897.73,24446.09
2021-07-08 00:00:00,12:00:00,2.963310114,294027.3044,32691.58,26510,60349.43,6181.58,96875.28964,178834.0763,18317.93853,42726.44,720,16794.74,108.25,6181.58,25931.7
2021-07-08 00:00:00,13:00:00,2.977062012,320895.9662,36393.84,29840,64841.8,6553.84,108346.7185,193038.0596,19511.1881,45819.94,720,18186.75,115.11,6553.84,27633.19
2021-07-08 00:00:00,14:00:00,2.977975698,347243.372,39843.48,32820,69736.87,7023.48,118652.9152,207674.7041,20915.75275,49347.44,720,19544.88,124.55,7023.48,29802.56
2021-07-08 00:00:00,15:00:01,2.999140352,376188.0227,43241.56,35610,74558.83,7631.56,129687.5075,223612.3956,22888.11954,52821.82,720,20882.95,134.06,7631.56,31938.87
2021-07-08 00:00:00,16:00:00,3.008248001,402561.4912,46468.05,38220,79103.15,8248.05,139787.4185,237961.8928,24812.17992,56251.32,720,21992.25,139.58,8248.05,34259.07
2021-07-08 00:00:00,17:00:00,2.991475782,428194.4288,49911.52,40510,83825.15,9401.52,149309.1033,250760.9061,28124.41939,59755.63,720,23203.27,146.25,9401.52,36552.36
2021-07-08 00:00:00,18:00:00,2.975462906,452488.4334,53148.53,43470,89246.23,9678.53,158141.4795,265548.8469,28798.107,63866.75,730,24493.27,156.21,9678.53,39373.48
2021-07-08 00:00:00,19:00:00,2.986670588,479419.6459,56028.24,46050,94513.28,9978.24,167337.8965,282280.0335,29801.71592,67790.63,730,25826.22,166.43,9978.24,41964.41
2021-07-08 00:00:00,20:00:00,2.975922069,505249.9658,59058.9,48420,100081.5,10638.9,175754.6839,297834.7446,31660.5373,71938.25,730,27238.49,174.76,10638.9,44699.76
2021-07-08 00:00:00,21:00:00,2.980242068,533804.7169,62768.43,51720,105297.69,11048.43,187065.1156,313812.6054,32926.99587,75760.63,730,28622.39,184.67,11048.43,47138.24
2021-07-08 00:00:00,22:00:00,2.981546316,563889.1807,66161.76,54750,111552.9,11411.76,197264.3518,332600.138,34024.69098,80470.69,730,30156.17,196.04,11411.76,50314.52
2021-07-08 00:00:00,23:00:00,2.985449864,589956.1508,68780.76,57110,117158.95,11670.76,205341.5106,349772.1713,34842.46885,84491.69,730,31730.38,206.88,11670.76,52761.31
2021-07-08 00:00:00,23:59:00,2.859366998,589956.1508,71505.48,59510,122823.08,11995.48,204460.4097,351196.2615,34299.47963,88579.07,730,33295.7,218.31,11995.48,55283.37
2021-07-09 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-09 00:00:00,01:00:00,2.941484502,23757.45846,2802.39,2200,4671.91,602.39,8243.186754,13742.35086,1771.920849,3470,0,1189.94,11.97,602.39,2280.06
2021-07-09 00:00:00,02:00:00,2.888960407,48781.91651,5098.33,3560,10248.97,1538.33,14728.87351,29608.86854,4444.174462,7470.87,0,2754.41,23.69,1538.33,4716.46
2021-07-09 00:00:00,03:00:01,2.836119414,72205.07613,7245.38,4470,15438.35,2775.38,20548.76288,43785.00415,7871.309099,11281.56,0,4120.5,36.29,2775.38,7161.06
2021-07-09 00:00:00,04:00:00,2.893298889,94659.04709,9053.82,5850,20459.01,3203.82,26195.40734,59194.0309,9269.608846,14864.37,0,5544.46,50.18,3203.82,9319.91
2021-07-09 00:00:00,05:00:00,2.941829571,128820.7753,13298.4,9680,26872.54,3618.4,39121.62637,79054.43282,10644.71612,19621,0,7188.88,62.66,3618.4,12432.12
2021-07-09 00:00:00,06:00:00,2.943268817,159713.1859,17490.91,13110,32392.06,4380.91,51480.44999,95338.54012,12894.19579,23640.5,10,8664.8,76.76,4380.91,14975.7
2021-07-09 00:00:00,07:00:00,2.97727763,188747.4926,20847.5,16150,37851,4697.5,62068.79538,112692.9356,13985.76167,27712.06,10,10034.55,94.39,4697.5,17677.51
2021-07-09 00:00:00,08:00:00,2.971335094,216819.2132,24273.17,19230,43653.96,5043.17,72123.72187,129710.5434,14984.94801,32078.62,10,11454.1,111.24,5043.17,20624.52
2021-07-09 00:00:00,09:00:00,2.995621028,244564.6276,27758.32,22410,48534.07,5348.32,83153.40709,145389.6807,16021.53986,35783.18,10,12613.4,127.49,5348.32,23169.78
2021-07-09 00:00:00,10:00:00,3.010232548,271172.3139,31649.53,26000,52784.45,5649.53,95272.44535,158893.4694,17006.39909,38834.68,10,13797.35,142.42,5649.53,25037.33
2021-07-09 00:00:00,11:00:00,2.988992383,297265.6942,35281.36,29320,58210.76,5961.36,105455.7163,173991.5183,17818.45963,43023.56,10,15021.4,155.8,5961.36,28002.16
2021-07-09 00:00:00,12:00:00,2.970724457,322241.8492,38775.7,32110,63031.08,6665.7,115191.9203,187247.9709,19801.95801,46636.87,10,16217.24,166.97,6665.7,30419.63
2021-07-09 00:00:00,13:00:00,2.96438697,348679.2585,42887.22,35630,67478.28,7257.22,127134.3161,200031.734,21513.20841,49946,10,17344.29,177.99,7257.22,32601.71
2021-07-09 00:00:00,14:00:00,2.951796913,370021.9117,46396.02,38540,71102.76,7856.02,136951.6286,209880.9075,23189.37559,52348.62,10,18556.72,187.42,7856.02,33791.9
2021-07-09 00:00:00,15:00:00,2.924627713,393697.7067,50458.89,41550,75246.86,8908.89,147573.4681,220069.0521,26055.18659,55175.5,10,19865.35,196.01,8908.89,35310.15
2021-07-09 00:00:00,16:00:00,2.907509321,420588.2612,54944.3,45450,80217.26,9494.3,159751.0644,233232.4311,27604.76574,58846.68,10,21154.77,205.81,9494.3,37691.91
2021-07-09 00:00:00,17:00:00,2.894857115,444336.6846,57869.29,48050,85803.17,9819.29,167523.3259,248387.9172,28425.44152,62945.06,10,22633.5,214.61,9819.29,40311.56
2021-07-09 00:00:00,18:00:00,2.890660417,469497.7117,61944.5,51870,90399.84,10074.5,179060.5142,261315.2392,29121.95837,66303.62,10,23851.33,234.89,10074.5,42452.29
2021-07-09 00:00:00,19:00:00,2.885609199,495606.0348,65610.92,55260,95789.08,10350.92,189327.4743,276409.8504,29868.70997,70341.93,10,25193.19,243.96,10350.92,45148.74
2021-07-09 00:00:00,20:00:00,2.877431858,519423.6114,68960.86,58350,100944.67,10610.86,198430.1755,290461.4093,30532.0266,74224.37,10,26456.25,254.05,10610.86,47768.12
2021-07-09 00:00:00,21:00:00,2.861960768,542557.3002,72461.06,61620,106273.26,10841.06,207380.7109,304149.9008,31026.68841,78239.25,10,27759.1,264.91,10841.06,50480.15
2021-07-09 00:00:00,22:00:00,2.85696113,565763.2698,75817.25,64740,111135.24,11077.25,216606.9363,317509.0609,31647.27268,81815.06,10,29033.9,276.28,11077.25,52781.16
2021-07-09 00:00:00,23:00:00,2.841194592,591667.608,79157.54,67810,117740.99,11347.54,224901.9746,334525.0641,32240.56929,86884.75,10,30557.9,288.34,11347.54,56326.85
2021-07-09 00:00:00,23:59:00,2.84302127,607825.154,79596.22,68010,122613.06,11586.22,226293.7465,348591.5376,32939.8699,90393.18,10,31908.36,301.52,11586.22,58484.82
2021-07-10 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-10 00:00:00,01:00:00,2.675524536,24413.54602,3459.83,2970,5175.11,489.83,9256.860054,13846.13378,1310.552183,3955.32,0,1207.19,12.6,489.83,2748.13
2021-07-10 00:00:00,02:00:00,2.576063591,46809.1363,6952.43,5850,10115.94,1102.43,17909.90179,26059.30473,2839.929785,7685.19,0,2404.6,26.15,1102.43,5280.59
2021-07-10 00:00:00,03:00:00,2.608097259,74011.74942,11041.14,9670,15965.4,1371.14,28796.36697,41639.31598,3576.066476,12069.32,0,3856.41,39.67,1371.14,8212.91
2021-07-10 00:00:00,04:00:00,2.621262729,94608.65901,13828.79,12120,20555.2,1708.79,36248.89182,53880.57965,4479.187539,15322.07,0,5179.43,53.7,1708.79,10142.64
2021-07-10 00:00:00,05:00:00,2.633658875,120450.099,18073.78,15830,25417.33,2243.78,47600.17111,66940.57674,5909.351111,18919.44,0,6429.8,68.09,2243.78,12489.64
2021-07-10 00:00:00,06:00:00,2.604194816,143154.6203,21275.35,18760,31180.08,2515.35,55405.15618,81199.0027,6550.46143,23133.88,0,7963.5,82.7,2515.35,15170.38
2021-07-10 00:00:00,07:00:00,2.588775931,168903.6242,25344.62,22130,36685.35,3214.62,65611.54223,94970.15108,8321.930882,27249.5,0,9338.16,97.69,3214.62,17911.34
2021-07-10 00:00:00,08:00:00,2.599695881,192192.9948,28129.99,24590,42259.05,3539.99,73129.41913,109860.6782,9202.897421,31466.07,0,10680.35,112.63,3539.99,20785.72
2021-07-10 00:00:00,09:00:00,2.604146765,214663.6459,31050.42,27250,47580.63,3800.42,80859.85079,123906.9437,9896.851448,35551.19,0,11903.07,126.37,3800.42,23648.12
2021-07-10 00:00:00,10:00:00,2.633411201,234948.4969,33191.23,29140,51975.85,4051.23,87406.15687,136873.7856,10668.55446,38851.07,0,12985.75,139.03,4051.23,25865.32
2021-07-10 00:00:00,11:00:00,2.65340728,260795.1494,36042.81,31770,57971.27,4272.81,95636.25443,153821.3898,11337.50516,43563.75,0,14257,150.52,4272.81,29306.75
2021-07-10 00:00:00,12:00:00,2.692988356,279948.5274,37352.52,32830,62079.56,4522.52,100589.9014,167179.5322,12179.0937,46466.25,0,15450.29,163.02,4522.52,31015.96
2021-07-10 00:00:00,13:00:00,2.683871917,299055.3398,39202.5,33690,66711.83,5512.5,105214.4888,179046.0071,14794.84394,49885.07,0,16651.72,175.04,5512.5,33233.35
2021-07-10 00:00:00,14:00:00,2.686801612,317186.361,41068.66,35250,71166.19,5818.66,110343.3419,191209.434,15633.58507,53142.38,0,17839.22,184.59,5818.66,35303.16
2021-07-10 00:00:00,15:00:00,2.69779386,341151.6269,44241.31,38060,76033.16,6181.31,119353.9345,205121.7922,16675.90017,56800.75,0,19038.5,193.91,6181.31,37762.25
2021-07-10 00:00:00,16:00:00,2.683211694,366157.3197,47791.13,40510,81390.07,7281.13,128233.7189,218386.7876,19536.81317,60980.38,0,20206.69,203,7281.13,40773.69
2021-07-10 00:00:00,17:00:00,2.690574245,385959.8352,49820.74,42360,86167.39,7460.74,134046.3999,231839.7603,20073.6749,64571.13,0,21383.69,212.57,7460.74,43187.44
2021-07-10 00:00:00,18:00:00,2.700872139,407102.6735,52020.94,44340,91028.2,7680.94,140501.9075,245855.5292,20745.23684,68257.88,0,22550.07,220.25,7680.94,45707.81
2021-07-10 00:00:00,19:00:00,2.712254605,427992.529,53999.26,46130,95931.02,7869.26,146459.7416,260189.3507,21343.43667,71937.63,0,23763.75,229.64,7869.26,48173.88
2021-07-10 00:00:00,20:00:00,2.719027893,444417.3055,54736.95,46650,100623.23,8086.95,148831.2938,273597.3691,21988.64262,75570,0,24813.75,239.48,8086.95,50756.25
2021-07-10 00:00:00,21:00:00,2.712224961,462984.0968,57072.95,48310,104866.79,8762.95,154794.6796,284422.3254,23767.09172,78601.5,0,26015.47,249.82,8762.95,52586.03
2021-07-10 00:00:00,22:00:00,2.732071297,490727.0786,60439.09,51190,109929.05,9249.09,165123.903,300334.0022,25269.17332,82548.63,20,27097.72,262.7,9249.09,55450.91
2021-07-10 00:00:00,23:00:00,2.788055001,528244.3054,63322.2,53820,116642.56,9502.2,176545.7764,325205.8728,26492.65623,85635.32,2490,28246.47,270.77,9502.2,57388.85
2021-07-10 00:00:00,23:59:00,2.806668198,559771.9533,67639.4,57650,121814.78,9989.4,189841.3529,341893.6691,28036.9313,89568.94,2490,29478.29,277.55,9989.4,60090.65
2021-07-11 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-11 00:00:00,01:00:00,3.058538747,20769.61907,1842.15,1410,4516.4,432.15,5634.287154,13813.5844,1321.74752,3190.5,0,1317.5,8.4,432.15,1873
2021-07-11 00:00:00,02:00:00,2.920595482,48361.08917,5578.59,4160,9561.46,1418.59,16292.80475,27925.15687,4143.127544,6854.31,0,2688.5,18.65,1418.59,4165.81
2021-07-11 00:00:00,03:00:00,2.917618959,76922.79043,9124.57,7140,15255.78,1984.57,26622.01842,44510.55296,5790.219057,10059,1500,3669.31,27.47,1984.57,6389.69
2021-07-11 00:00:00,04:00:00,2.934158145,106865.4726,12176.43,9720,21788.31,2456.43,35727.57126,63930.34724,7207.554091,13320.88,3610,4822.12,35.31,2456.43,8498.76
2021-07-11 00:00:00,05:00:00,2.974483218,131104.5716,14507.73,11830,26890.96,2677.73,43152.99942,79986.70924,7964.862947,17171.81,3610,6065,44.15,2677.73,11106.81
2021-07-11 00:00:00,06:00:00,2.99887949,157528.0808,17391.73,14490,32235.52,2901.73,52155.70239,96670.43978,8701.938582,20267.56,4710,7206.78,51.18,2901.73,13060.78
2021-07-11 00:00:00,07:00:00,3.040441169,184136.8095,18726.76,15320,38429.01,3406.76,56937.61207,116841.1441,10358.05336,24611.63,5480,8277.9,59.48,3406.76,16333.73
2021-07-11 00:00:00,08:00:00,3.063339082,217239.6931,23582.34,18830,42581.3,4752.34,72240.70377,130440.9605,14558.02885,27764.56,5630,9111.9,74.84,4752.34,18652.66
2021-07-11 00:00:00,09:00:00,3.077668528,241900.3144,25579.47,19790,47229.62,5789.47,78725.12977,145357.115,17818.06961,31459.06,5660,10020.5,90.06,5789.47,21438.56
2021-07-11 00:00:00,10:00:00,3.105780345,273496.0731,28868.63,22430,52753.08,6438.63,89659.62363,163839.479,19996.9705,35558,5700,11390.9,104.18,6438.63,24167.1
2021-07-11 00:00:00,11:00:00,3.100423538,301960.8208,32708.97,25600,57575.47,7108.97,101411.6605,178508.3424,22040.81792,39071.25,5920,12467.53,116.69,7108.97,26603.72
2021-07-11 00:00:00,12:00:00,3.150889822,327063.1197,35148.08,27510,61014.08,7638.08,110747.7275,192248.6437,24066.74853,42090.13,5920,12875.53,128.42,7638.08,29214.6
2021-07-11 00:00:00,13:00:00,3.187478672,356593.6621,39398.13,31270,64347.01,8128.13,125580.6991,205104.722,25908.24102,44709.94,6620,12875.53,141.54,8128.13,31834.41
2021-07-11 00:00:00,14:00:00,3.239741917,381219.8806,41507.42,33020,67674.99,8487.42,134473.3284,219249.5018,27497.05034,47280.06,6620,13619.71,155.22,8487.42,33660.35
2021-07-11 00:00:00,15:00:00,3.250540845,403921.2744,43311.09,34250,71890.61,9061.09,140784.4671,233683.3642,29453.44314,49868.94,7620,14231.9,169.77,9061.09,35637.04
2021-07-11 00:00:00,16:00:00,3.28395623,430747.5407,46163.11,36840,75681.04,9323.11,151597.6327,248533.2228,30616.68517,53006.94,7620,14869.78,184.32,9323.11,38137.16
2021-07-11 00:00:00,17:00:00,3.306176992,459010.041,50048.03,40420,79158.02,9628.03,165467.6453,261710.4245,31831.97126,55819.06,7620,15520.09,198.87,9628.03,40298.97
2021-07-11 00:00:00,18:00:00,3.316758232,481359.0658,53439.42,43100,81350.54,10339.42,177245.6362,269820.0732,34293.35639,57305.5,7620,16213.28,211.76,10339.42,41092.22
2021-07-11 00:00:00,19:00:00,3.331694723,506711.2201,56448.19,45550,84741.75,10898.19,188068.1367,282333.6413,36309.44211,59584.19,7660,17268,229.56,10898.19,42316.19
2021-07-11 00:00:00,20:00:00,3.348599453,530757.8019,59820.25,48600,87460.93,11220.25,200314.0565,292871.6224,37572.12302,60838.63,7660,18485.37,476.93,11220.25,42353.26
2021-07-11 00:00:00,21:00:00,3.351496424,553563.4469,63165.27,51120,89958.5,12045.27,211698.1765,301495.591,40369.67933,62000.56,7670,19654.62,633.32,12045.27,42345.94
2021-07-11 00:00:00,22:00:00,3.36757786,578235.8834,66370.28,54090,93056.2,12280.28,223507.0855,313373.9988,41354.79904,63372.63,8400,20542.5,741.07,12280.28,42830.13
2021-07-11 00:00:00,23:00:00,3.358379554,606316.6391,69938.05,56800,97462.35,13138.05,234878.5171,327315.5635,44122.55849,66549.06,8400,21661.31,851.98,13138.05,44887.75
2021-07-11 00:00:00,23:59:00,3.350801723,637361.2564,74182.03,60080,101927.51,14102.03,248569.2739,341538.8761,47253.10642,69701.94,8480,22784.59,960.98,14102.03,46917.35
2021-07-12 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-12 00:00:00,01:00:00,3.505340682,25873.41032,2887.2,2410,4016.74,477.2,10120.61962,14080.04213,1672.748573,2575.5,40,1107.44,293.8,477.2,1468.06
2021-07-12 00:00:00,02:00:01,3.500383872,53894.39536,6975.63,5500,6945.45,1475.63,24417.38275,24311.74116,5165.271452,4072.75,100,2169.97,602.73,1475.63,1902.78
2021-07-12 00:00:00,03:00:00,3.436815101,75301.68427,10040.75,7940,9768.81,2100.75,34508.20122,33573.59373,7219.889323,5367.25,170,3418.97,812.59,2100.75,1948.28
2021-07-12 00:00:00,04:00:00,3.451917938,99820.8715,13202.91,10780,13291.69,2422.91,45575.36187,45881.82314,8363.686492,6445.31,1280,4539.12,1027.26,2422.91,1906.19
2021-07-12 00:00:00,05:00:00,3.499618645,123297.1992,16353.06,13520,16045.49,2833.06,57229.47367,56153.09596,9914.629597,7690.44,1300,5761.62,1293.43,2833.06,1928.82
2021-07-12 00:00:00,06:00:00,3.563980744,147036.5875,18777.85,15590,19290.58,3187.85,66923.89581,68751.25566,11361.43601,9084.69,1600,7064.72,1541.17,3187.85,2019.97
2021-07-12 00:00:00,07:00:00,3.534699971,172245.2227,22909.08,19100,22011.64,3809.08,80976.72442,77804.54327,13463.95497,10251.44,1730,8254.37,1775.83,3809.08,1997.07
2021-07-12 00:00:00,08:00:00,3.605796687,193107.9728,25462.86,21320,23949.15,4142.86,91813.89622,86355.76572,14938.31086,10966.81,1730,9217.44,2034.9,4142.86,1749.37
