DIA,HORA,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Linea 4 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta
2021-01-30 00:00:00,15:00:00,41567.15,4980.75,3992.25,1520,11841,3507.65,4519,5244,22899.5,15931,4569,670,430,13184,957,464,2071.5,1845.9,43581
2021-01-30 00:00:00,16:00:00,44276.79,5296.25,4235.25,1621,12642,3752.92,4837,5588,24367,16987,4851,716,463,14034,1023,494,2216,1971.54,46413
2021-01-30 00:00:00,17:00:00,46704.63,5585.25,4461.25,1716,13434,3992.13,5148,5941,25574,17790,5151,761,499,14638,1096,528,2326,2111.38,48950
2021-01-30 00:00:00,18:00:00,49334.21,5916.75,4713.75,1825,14235,4253.59,5448,6283,26940.5,18717,5481,803,535,15364,1164,556,2448.5,2241.96,51695
2021-01-30 00:00:00,19:00:00,51724.61,6222,4962.5,1917,14958,4496.36,5725,6577,28189,19533,5781,846,568,15957,1234,590,2581,2355.61,54212
2021-01-30 00:00:00,20:00:00,54229.01,6547.5,5228,2015,15717,4693.39,6024,6928,29493,20393,6062,891,600,16603,1307,627,2723,2471.51,56859
2021-01-30 00:00:00,21:00:00,56872.75,6896.25,5501.75,2125,16452,4864.5,6327,7277,30934,21312,6386,933,638,17343,1386,664,2856,2590.5,59628
2021-01-30 00:00:00,22:00:00,59030.58,7157.75,5728.25,2200,17121,4919.96,6638,7628,32083,21934,6667,975,676,17841,1460,697,2994,2668.83,61897
2021-01-30 00:00:00,23:00:00,61214.37,7413.75,5906.75,2307,17799,4959.12,6953,7991,33271,22599,6929,1013,713,18422,1533,729,3117,2730.62,64193
2021-01-30 00:00:00,23:59:00,63323.11,7661.75,6090.25,2406,18454,4995.49,7250,8349,34417.5,23228,7176,1057,750,18962,1606,762,3236.5,2789.86,66420
2021-01-31 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31 00:00:00,01:00:00,2178.86,301.5,224,110,684,38.49,325,359,1130,602,254,41,36,516,70,30,123,63.36,2288
2021-01-31 00:00:00,02:00:00,4189.65,546.5,401,211,1286,68.4,581,705,2235.5,1233,498,87,59,1054,124,58,241.5,121.65,4407
2021-01-31 00:00:00,03:00:00,6187.54,767.75,560.75,301,1882,101.54,830,1052,3361.5,1858,743,124,87,1597,183,84,357.5,176.29,6527
2021-01-31 00:00:00,04:00:00,8377.36,1032.25,780.25,392,2542,132.99,1148,1394,4554.5,2539,999,168,112,2189,244,116,480.5,248.61,8825
2021-01-31 00:00:00,05:00:00,10418.19,1319.5,997,498,3242,164.69,1479,1763,5545,3005,1251,210,139,2567,305,146,597,311.69,10978
2021-01-31 00:00:00,06:00:00,12641.07,1580.75,1205.25,585,3920,196.7,1792,2128,6769,3710,1499,247,165,3190,365,177,708,371.32,13324
2021-01-31 00:00:00,07:00:00,14720.39,1833,1391.5,684,4492,224.64,2006,2486,7974.5,4394,1742,287,194,3787,426,205,825.5,420.89,15516
2021-01-31 00:00:00,08:00:00,16726.93,2015.25,1576.25,727,5052,256.68,2203,2849,9176,5082,1977,324,220,4394,487,234,943,483.68,17654
2021-01-31 00:00:00,09:00:00,18815.9,2272.25,1753.25,833,5550,289.9,2345,3205,10461.5,5855,2214,364,246,5080,552,269,1050.5,532.15,19862
2021-01-31 00:00:00,10:00:00,20826.78,2524,1975,896,6034,321.03,2479,3555,11683,6604,2448,400,270,5747,606,294,1151,585.78,21983
2021-01-31 00:00:00,11:00:00,22979.1,2856.5,2260.5,979,6505,352.6,2604,3901,12978,3.27713E+16,2689,435,292,3.27713E+16,662,323,-3.27713E+16,639.6,24240
2021-01-31 00:00:00,12:00:00,25017.59,3198.25,2573.25,1046,6877,383.72,2640,4237,14245,8141,2924,453,319,7137,718,348,1442,697.34,26383
2021-01-31 00:00:00,13:00:00,26853.11,3499.25,2889.25,1083,7249,415.61,2673,4576,15340,8756,3140,453,343,7730,770,372,1572,764.86,28316
2021-01-31 00:00:00,14:00:00,28792.95,3863.5,3180,1186,7614,449.08,2707,4907,16503,9383,3366,453,368,8344,825,398,1711,812.45,30359
2021-01-31 00:00:00,15:00:00,30687.36,4194.25,3499.75,1243,7966,487.36,2742,5224,17649,9984,3585,453,401,8933,883,421,1855,878.11,32346
2021-01-31 00:00:00,16:00:00,32935.14,4591.5,3818,1346,8336,523.77,2777,5559,18817.5,10689,3816,453,432,9628,937,442,1921.5,1190.14,34667
2021-01-31 00:00:00,17:00:00,34758.45,4908.75,4126.75,1397,8714,559.58,2810,5904,20132.5,11443,4034,478,455,10334,990,470,2126.5,1003.2,36554
2021-01-31 00:00:00,18:00:00,37022.89,5309.75,4449.75,1498,9091,596.39,2843,6248,21576.5,12423,4275,517,479,11227,1045,499,2226.5,1045.64,38906
2021-01-31 00:00:00,19:00:00,39198.92,5702.75,4790.25,1580,9452,631.92,2875,6577,22952,13314,4501,555,501,12033,1103,533,2355,1092.17,41187
2021-01-31 00:00:00,20:00:00,41550.87,6137.5,5146,1684,9805,669.87,2908,6897,24470,14333,4734,596,530,12967,1174,572,2475,1138.37,43637
2021-01-31 00:00:00,21:00:00,43577.84,6538.5,5485,1775,10139,708.22,2941,7198,25708,15142,4985,639,563,13684,1247,609,2585,1192.34,45763
2021-01-31 00:00:00,22:00:00,45739.73,6912,5786.5,1871,10477,735.86,2973,7504,27126,16148,5209,680,582,14604,1305,646,2709,1224.73,48040
2021-01-31 00:00:00,23:00:00,47834.64,7273.5,6071.5,1976,10840,769.77,3006,7834,28453,17070,5432,718,610,15440,1366,676,2824,1268.14,50241
2021-01-31 00:00:00,23:59:00,49832.44,7588.25,6346.25,2051,11190,803.94,3038,8152,29737.5,17935,5654,758,638,16218,1434,714,2941.5,1316.69,52347
2021-02-01 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-01 00:00:00,01:00:00,2074,324.5,284,78,359,38.38,32,327,1336,911,227,45,34,821,72,35,120,54.5,2180
2021-02-01 00:00:00,02:00:00,4027.98,682.75,588.25,163,734,71.11,64,670,2505.5,1681,449,88,58,1502,133,69,233.5,105.73,4240
2021-02-01 00:00:00,03:00:00,6027.83,1030,881,243,1118,102.96,96,1022,3734.5,2502,675,127,84,2238,195,103,348.5,145.33,6344
2021-02-01 00:00:00,04:00:00,8055.72,1425,1208.5,341,1494,137.47,128,1366,4942.5,3266,908,169,111,2914,256,134,490.5,194.22,8475
2021-02-01 00:00:00,05:00:00,10157.58,1776,1549.5,397,1874,170.96,159,1715,6248.5,4157,1144,206,138,3715,320,168,601.5,259.08,10677
2021-02-01 00:00:00,06:00:00,12430.43,2151.75,1850.25,499,2251,199.68,190,2061,7727.5,5149,1385,249,157,4609,369,195,722.5,300.18,13055
2021-02-01 00:00:00,07:00:00,14584.49,2494.25,2169.75,564,2639,232.87,221,2418,9089,6015,1628,293,184,5374,435,230,836,362.24,15314
2021-02-01 00:00:00,08:00:00,16684.44,2839.75,2484.75,635,3002,271.82,255,2747,10415,6846,1862,335,217,6121,509,267,952,427.69,17518
2021-02-01 00:00:00,09:00:00,18734.41,3198,2772.5,735,3344,313.16,295,3049,11704,7710,2104,378,251,6896,586,306,1052,488.41,19663
2021-02-01 00:00:00,10:00:00,20944.48,3543.5,3054,828,3690,354.48,331,3359,13165,8752,2345,417,284,7852,655,338,1157,545.98,21959
2021-02-01 00:00:00,11:00:00,23095.78,3848.5,3297.5,920,4040,390.78,362,3678,14610,9711,2584,458,318,8722,723,368,1272,597.28,24191
2021-02-01 00:00:00,12:00:00,25370.02,4187.75,3582.75,1005,4431,425.77,408,4023,16099,10721,2817,499,342,9643,775,394,1379,652.27,26544
2021-02-01 00:00:00,13:00:00,27544.09,4516.75,3851.25,1097,4818,459.09,446,4372,17504.5,11718,3036,544,365,10548,828,422,1485.5,704.84,28804
2021-02-01 00:00:00,14:00:00,29568.21,4823.25,4101.75,1181,5180,481.21,479,4701,18820.5,12586,3251,583,383,11330,881,455,1590.5,744.46,30912
2021-02-01 00:00:00,15:00:00,31543.27,5160.75,4372.25,1274,5535,505.02,511,5024,20068,13432,3469,621,411,12092,948,493,1689,779.52,32967
2021-02-01 00:00:00,16:00:00,33333.43,5487.5,4645.5,1360,5898,529.18,544,5354,21126,14148,3685,663,440,12719,1014,528,1790,821.93,34834
2021-02-01 00:00:00,17:00:00,35316.55,5843,4923.5,1461,6235,550.3,579,5656,22386.5,15040,3901,710,471,13518,1084,565,1896.5,852.05,36889
2021-02-01 00:00:00,18:00:00,37445.67,6215.75,5240.25,1548,6568,574.17,613,5955,23769,16007,4116,755,505,14394,1153,598,2002,892.92,39099
2021-02-01 00:00:00,19:00:00,39373.89,6584.25,5550.25,1635,6910,594.77,645,6265,24953,16819,4331,801,533,15114,1219,634,2109,926.64,41119
2021-02-01 00:00:00,20:00:00,41228.95,6898.75,5811.25,1720,7249,614.95,678,6571,26120,17615,4551,847,561,15818,1279,664,2220,961.2,43071
2021-02-01 00:00:00,21:00:00,43154.19,7236.75,6070.25,1825,7581,634.19,711,6870,27345.5,18457,4770,884,591,16577,1348,700,2334.5,990.94,45091
2021-02-01 00:00:00,22:00:00,45053.32,7559.5,6368,1891,7928,659.82,744,7184,28525.5,19231,4993,924,623,17265,1418,736,2453.5,1040.32,47099
2021-02-01 00:00:00,23:00:00,47285.44,7927.5,6662,1993,8374,814.94,790,7538,29820,20098,5223,974,651,18037,1487,775,2577,1163.94,49429
2021-02-01 00:00:00,23:59:00,49349.59,8244.5,6917.5,2080,8903,977.34,918,7882,30922.5,20759,5463,1024,687,18601,1564,813,2703.5,1279.59,51594
2021-02-02 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-02 00:00:00,01:00:00,2305.09,340,269,102,660,182.59,210,359,1194.5,768,246,52,34,670,59,23,119.5,110.59,2407
2021-02-02 00:00:00,02:00:00,4624.34,681.75,519.75,223,1343,375.34,436,719,2374,1510,491,104,69,1314,115,42,237,225.59,4833
2021-02-02 00:00:00,03:00:00,6928.49,1006.75,791.75,311,2087,602.12,681,1086,3487,2191,754,153,99,1885,167,62,347,347.74,7238
2021-02-02 00:00:00,04:00:00,9684.7,1404.25,1123.25,410,2839,806.95,967,1441,4976,3205,1031,197,131,2793,219,79,469,465.45,10095
2021-02-02 00:00:00,05:00:00,12332.92,1780.25,1442.25,507,3635,1049.8,1259,1804,6314.5,4042,1303,240,167,3534,283,105,588.5,603.17,12841
2021-02-02 00:00:00,06:00:00,14947.71,2136.5,1752.5,593,4441,1294.96,1558,2166,7629.5,4881,1570,289,204,4278,346,129,697.5,740.71,15577
2021-02-02 00:00:00,07:00:00,17603.2,2544,2095.5,699,5258,1534.83,1867,2532,8932,5691,1842,329,237,5001,408,155,822,869.2,18365
2021-02-02 00:00:00,08:00:00,20193.55,2948.25,2445.75,796,6008,1759.68,2121,2892,10251,6518,2109,376,273,5735,474,182,949,986.3,21084
2021-02-02 00:00:00,09:00:00,22907.38,3334,2800.5,872,6715,1989.88,2339,3229,11754,7577,2373,417,297,6705,530,211,1062,1104.38,23941
2021-02-02 00:00:00,10:00:00,25381.13,3707.25,3111.25,968,7480,2217.38,2615,3566,12989.5,8353,2636,456,326,7396,585,232,1205.5,1204.38,26544
2021-02-02 00:00:00,11:00:00,27992.25,4083.25,3454.25,1047,8313,2461.13,2931,3922,14267,9229,2908,499,368,8121,666,267,1315,1329,29269
2021-02-02 00:00:00,12:00:00,30630.13,4454,3789.5,1134,9132,2703.26,3239,4271,15589.5,10193,3178,541,406,8875,746,305,1427.5,1454.63,32025
2021-02-02 00:00:00,13:00:00,33104.68,4754.5,4063,1210,9927,2917.31,3552,4626,16840,11097,3443,585,449,9568,833,346,1530,1583.18,34625
2021-02-02 00:00:00,14:00:00,35257.62,4990.75,4244.75,1305,10697,3121.87,3847,4983,17869.5,11791,3700,626,487,10053,913,386,1625.5,1700.37,36891
2021-02-02 00:00:00,15:00:00,37478.77,5228.5,4426.5,1398,11495,3334.77,4151,5352,18938.5,12518,3952,672,523,10567,990,424,1733.5,1816.77,39217
2021-02-02 00:00:00,16:00:00,39814.94,5519.25,4716.75,1447,12294,3540.94,4462,5715,20068,13358,4208,713,552,11199,1051,454,1839,1933.69,41664
2021-02-02 00:00:00,17:00:00,42344.35,5826.75,4974.25,1533,13122,3788.98,4772,6077,21336.5,14285,4489,757,587,11915,1123,489,1950.5,2059.1,44283
2021-02-02 00:00:00,18:00:00,44817.21,6126.5,5229.5,1611,13931,4011.09,5091,6435,22587,15200,4756,806,624,12606,1190,517,2057,2172.71,46848
2021-02-02 00:00:00,19:00:00,47460.13,6427.75,5488.25,1679,14746,4256.88,5398,6788,24008.5,16261,5024,845,658,13465,1255,546,2173.5,2277.88,49595
2021-02-02 00:00:00,20:00:00,50193.62,6749.5,5749,1774,15538,4507.25,5716,7113,25501.5,17375,5295,891,691,14371,1327,583,2297.5,2404.62,52442
2021-02-02 00:00:00,21:00:00,52993.1,7043.75,6054.75,1819,16336,4757.1,6025,7462,27054,18536,5578,939,727,15326,1399,617,2422,2559.35,55346
2021-02-02 00:00:00,22:00:00,55863.86,7400.25,6348.75,1917,17158,5006.36,6338,7829,28608.5,19718,5848,979,760,16308,1472,654,2541.5,2697.11,58329
2021-02-02 00:00:00,23:00:00,58389.49,7699.75,6590.25,2012,17919,5241.12,6606,8195,29942,20672,6111,1024,799,17062,1553,694,2662,2828.74,60961
2021-02-02 00:00:00,23:59:00,61059.25,8012.75,6848.25,2109,18712,5484.13,6918,8542,31367,21669,6408,1065,838,17879,1630,730,2786,2967.5,63741
2021-02-03 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 00:00:00,01:00:00,2482.63,274,222,91,805,241.51,316,351,1272.5,783,275,44,32,684,73,38,126.5,131.13,2589
2021-02-03 00:00:00,02:00:00,5050.36,586.75,470.75,187,1586,498.11,597,704,2614,1642,541,89,67,1457,147,75,250,263.61,5262
2021-02-03 00:00:00,03:00:00,7778.96,938,769,276,2370,754.09,898,1042,4073.5,2666,815,130,98,2357,215,110,373.5,397.46,8106
